Date,Sales,Region
16/04/2021,2335,north
16/04/2021,2415,south
16/04/2021,2115,east
16/04/2021,2380,west
17/04/2021,2375,north
17/04/2021,2250,south
17/04/2021,2415,east
17/04/2021,2395,west
18/04/2021,2005,north
18/04/2021,2215,south
18/04/2021,2405,east
18/04/2021,2265,west
19/04/2021,2160,north
19/04/2021,2115,south
19/04/2021,2175,east
19/04/2021,2420,west
20/04/2021,2290,north
20/04/2021,2115,south
20/04/2021,2110,east
20/04/2021,2395,west
21/04/2021,2400,north
21/04/2021,2195,south
21/04/2021,2095,east
21/04/2021,2330,west
22/04/2021,2235,north
22/04/2021,2195,south
22/04/2021,2480,east
22/04/2021,2270,west
23/04/2021,2280,north
23/04/2021,2065,south
23/04/2021,2065,east
23/04/2021,2260,west
24/04/2021,2440,north
24/04/2021,2130,south
24/04/2021,2345,east
24/04/2021,2020,west
25/04/2021,2275,north
25/04/2021,2375,south
25/04/2021,2340,east
25/04/2021,2300,west
26/04/2021,2260,north
26/04/2021,2295,south
26/04/2021,2295,east
26/04/2021,2115,west
27/04/2021,2095,north
27/04/2021,2010,south
27/04/2021,2245,east
27/04/2021,2245,west
28/04/2021,2385,north
28/04/2021,2230,south
28/04/2021,2285,east
28/04/2021,2115,west
29/04/2021,2150,north
29/04/2021,2065,south
29/04/2021,2110,east
29/04/2021,2175,west
30/04/2021,2320,north
30/04/2021,2435,south
30/04/2021,2050,east
30/04/2021,2165,west
1/05/2021,2460,north
1/05/2021,2165,south
1/05/2021,2110,east
1/05/2021,2320,west
2/05/2021,2305,north
2/05/2021,2145,south
2/05/2021,2460,east
2/05/2021,2260,west
3/05/2021,2355,north
3/05/2021,2070,south
3/05/2021,2455,east
3/05/2021,2090,west
4/05/2021,2270,north
4/05/2021,2425,south
4/05/2021,2415,east
4/05/2021,2065,west
5/05/2021,2315,north
5/05/2021,2120,south
5/05/2021,2330,east
5/05/2021,2295,west
6/05/2021,2120,north
6/05/2021,2050,south
6/05/2021,2140,east
6/05/2021,2230,west
7/05/2021,2090,north
7/05/2021,2335,south
7/05/2021,2125,east
7/05/2021,2380,west
8/05/2021,2090,north
8/05/2021,2490,south
8/05/2021,2200,east
8/05/2021,2045,west
9/05/2021,2140,north
9/05/2021,2115,south
9/05/2021,2045,east
9/05/2021,2385,west
10/05/2021,2250,north
10/05/2021,2325,south
10/05/2021,2325,east
10/05/2021,2400,west
11/05/2021,2120,north
11/05/2021,2165,south
11/05/2021,2175,east
11/05/2021,2190,west
12/05/2021,2155,north
12/05/2021,2325,south
12/05/2021,2025,east
12/05/2021,2455,west
13/05/2021,2330,north
13/05/2021,2210,south
13/05/2021,2010,east
13/05/2021,2320,west
14/05/2021,2135,north
14/05/2021,2500,south
14/05/2021,2140,east
14/05/2021,2190,west
15/05/2021,2240,north
15/05/2021,2180,south
15/05/2021,2020,east
15/05/2021,2390,west
16/05/2021,2375,north
16/05/2021,2050,south
16/05/2021,2080,east
16/05/2021,2055,west
17/05/2021,2020,north
17/05/2021,2470,south
17/05/2021,2220,east
17/05/2021,2255,west
18/05/2021,2185,north
18/05/2021,2455,south
18/05/2021,2270,east
18/05/2021,2415,west
19/05/2021,2400,north
19/05/2021,2300,south
19/05/2021,2175,east
19/05/2021,2020,west
20/05/2021,2195,north
20/05/2021,2050,south
20/05/2021,2055,east
20/05/2021,2300,west
21/05/2021,2480,north
21/05/2021,2240,south
21/05/2021,2025,east
21/05/2021,2480,west
22/05/2021,2430,north
22/05/2021,2100,south
22/05/2021,2420,east
22/05/2021,2410,west
23/05/2021,2155,north
23/05/2021,2345,south
23/05/2021,2045,east
23/05/2021,2240,west
24/05/2021,2390,north
24/05/2021,2210,south
24/05/2021,2105,east
24/05/2021,2075,west
25/05/2021,2020,north
25/05/2021,2105,south
25/05/2021,2295,east
25/05/2021,2005,west
26/05/2021,2475,north
26/05/2021,2210,south
26/05/2021,2040,east
26/05/2021,2085,west
27/05/2021,2080,north
27/05/2021,2260,south
27/05/2021,2345,east
27/05/2021,2160,west
28/05/2021,2205,north
28/05/2021,2055,south
28/05/2021,2280,east
28/05/2021,2205,west
29/05/2021,2150,north
29/05/2021,2450,south
29/05/2021,2005,east
29/05/2021,2115,west
30/05/2021,2380,north
30/05/2021,2225,south
30/05/2021,2485,east
30/05/2021,2310,west
31/05/2021,2395,north
31/05/2021,2095,south
31/05/2021,2220,east
31/05/2021,2130,west
1/06/2021,2140,north
1/06/2021,2450,south
1/06/2021,2055,east
1/06/2021,2215,west
2/06/2021,2015,north
2/06/2021,2350,south
2/06/2021,2005,east
2/06/2021,2015,west
3/06/2021,2375,north
3/06/2021,2025,south
3/06/2021,2375,east
3/06/2021,2300,west
4/06/2021,2405,north
4/06/2021,2135,south
4/06/2021,2315,east
4/06/2021,2300,west
5/06/2021,2425,north
5/06/2021,2400,south
5/06/2021,2245,east
5/06/2021,2085,west
6/06/2021,2020,north
6/06/2021,2190,south
6/06/2021,2450,east
6/06/2021,2245,west
7/06/2021,2390,north
7/06/2021,2020,south
7/06/2021,2360,east
7/06/2021,2070,west
8/06/2021,2290,north
8/06/2021,2035,south
8/06/2021,2450,east
8/06/2021,2120,west
9/06/2021,2480,north
9/06/2021,2500,south
9/06/2021,2365,east
9/06/2021,2330,west
10/06/2021,2280,north
10/06/2021,2015,south
10/06/2021,2500,east
10/06/2021,2405,west
11/06/2021,2385,north
11/06/2021,2090,south
11/06/2021,2300,east
11/06/2021,2350,west
12/06/2021,2095,north
12/06/2021,2375,south
12/06/2021,2270,east
12/06/2021,2365,west
13/06/2021,2205,north
13/06/2021,2260,south
13/06/2021,2135,east
13/06/2021,2280,west
14/06/2021,2485,north
14/06/2021,2025,south
14/06/2021,2460,east
14/06/2021,2285,west
15/06/2021,2090,north
15/06/2021,2075,south
15/06/2021,2125,east
15/06/2021,2085,west
16/06/2021,2410,north
16/06/2021,2265,south
16/06/2021,2145,east
16/06/2021,2320,west
17/06/2021,2260,north
17/06/2021,2460,south
17/06/2021,2060,east
17/06/2021,2120,west
18/06/2021,2325,north
18/06/2021,2275,south
18/06/2021,2285,east
18/06/2021,2150,west
19/06/2021,2160,north
19/06/2021,2020,south
19/06/2021,2430,east
19/06/2021,2025,west
20/06/2021,2280,north
20/06/2021,2425,south
20/06/2021,2230,east
20/06/2021,2160,west
21/06/2021,2360,north
21/06/2021,2305,south
21/06/2021,2105,east
21/06/2021,2290,west
22/06/2021,2280,north
22/06/2021,2010,south
22/06/2021,2095,east
22/06/2021,2270,west
23/06/2021,2080,north
23/06/2021,2345,south
23/06/2021,2240,east
23/06/2021,2425,west
24/06/2021,2390,north
24/06/2021,2155,south
24/06/2021,2060,east
24/06/2021,2055,west
25/06/2021,2140,north
25/06/2021,2340,south
25/06/2021,2030,east
25/06/2021,2310,west
26/06/2021,2065,north
26/06/2021,2330,south
26/06/2021,2145,east
26/06/2021,2050,west
27/06/2021,2095,north
27/06/2021,2460,south
27/06/2021,2195,east
27/06/2021,2020,west
28/06/2021,2185,north
28/06/2021,2190,south
28/06/2021,2050,east
28/06/2021,2045,west
29/06/2021,2155,north
29/06/2021,2135,south
29/06/2021,2280,east
29/06/2021,2485,west
30/06/2021,2040,north
30/06/2021,2130,south
30/06/2021,2490,east
30/06/2021,2160,west
1/07/2021,2065,north
1/07/2021,2355,south
1/07/2021,2205,east
1/07/2021,2265,west
2/07/2021,2005,north
2/07/2021,2450,south
2/07/2021,2500,east
2/07/2021,2445,west
3/07/2021,2460,north
3/07/2021,2060,south
3/07/2021,2090,east
3/07/2021,2415,west
4/07/2021,2395,north
4/07/2021,2370,south
4/07/2021,2110,east
4/07/2021,2395,west
5/07/2021,2205,north
5/07/2021,2245,south
5/07/2021,2330,east
5/07/2021,2010,west
6/07/2021,2430,north
6/07/2021,2125,south
6/07/2021,2235,east
6/07/2021,2175,west
7/07/2021,2460,north
7/07/2021,2500,south
7/07/2021,2315,east
7/07/2021,2120,west
8/07/2021,2040,north
8/07/2021,2425,south
8/07/2021,2375,east
8/07/2021,2080,west
9/07/2021,2105,north
9/07/2021,2240,south
9/07/2021,2015,east
9/07/2021,2170,west
10/07/2021,2195,north
10/07/2021,2440,south
10/07/2021,2040,east
10/07/2021,2260,west
11/07/2021,2170,north
11/07/2021,2200,south
11/07/2021,2260,east
11/07/2021,2395,west
12/07/2021,2010,north
12/07/2021,2005,south
12/07/2021,2250,east
12/07/2021,2010,west
13/07/2021,2145,north
13/07/2021,2105,south
13/07/2021,2265,east
13/07/2021,2020,west
14/07/2021,2295,north
14/07/2021,2330,south
14/07/2021,2280,east
14/07/2021,2045,west
15/07/2021,2375,north
15/07/2021,2370,south
15/07/2021,2255,east
15/07/2021,2305,west
16/07/2021,2440,north
16/07/2021,2020,south
16/07/2021,2035,east
16/07/2021,2155,west
17/07/2021,2145,north
17/07/2021,2080,south
17/07/2021,2345,east
17/07/2021,2230,west
18/07/2021,2375,north
18/07/2021,2165,south
18/07/2021,2175,east
18/07/2021,2385,west
19/07/2021,2295,north
19/07/2021,2170,south
19/07/2021,2040,east
19/07/2021,2205,west
20/07/2021,2435,north
20/07/2021,2380,south
20/07/2021,2445,east
20/07/2021,2390,west
21/07/2021,2115,north
21/07/2021,2275,south
21/07/2021,2200,east
21/07/2021,2305,west
22/07/2021,2280,north
22/07/2021,2140,south
22/07/2021,2205,east
22/07/2021,2450,west
23/07/2021,2060,north
23/07/2021,2200,south
23/07/2021,2390,east
23/07/2021,2075,west
24/07/2021,2015,north
24/07/2021,2235,south
24/07/2021,2360,east
24/07/2021,2125,west
25/07/2021,2235,north
25/07/2021,2450,south
25/07/2021,2155,east
25/07/2021,2280,west
26/07/2021,2285,north
26/07/2021,2395,south
26/07/2021,2360,east
26/07/2021,2290,west
27/07/2021,2440,north
27/07/2021,2315,south
27/07/2021,2080,east
27/07/2021,2450,west
28/07/2021,2165,north
28/07/2021,2385,south
28/07/2021,2010,east
28/07/2021,2425,west
29/07/2021,2125,north
29/07/2021,2125,south
29/07/2021,2235,east
29/07/2021,2360,west
30/07/2021,2005,north
30/07/2021,2200,south
30/07/2021,2155,east
30/07/2021,2245,west
31/07/2021,2220,north
31/07/2021,2225,south
31/07/2021,2150,east
31/07/2021,2145,west
1/08/2021,2070,north
1/08/2021,2265,south
1/08/2021,2055,east
1/08/2021,2165,west
2/08/2021,2280,north
2/08/2021,2275,south
2/08/2021,2200,east
2/08/2021,2490,west
3/08/2021,2350,north
3/08/2021,2075,south
3/08/2021,2250,east
3/08/2021,2315,west
4/08/2021,2480,north
4/08/2021,2070,south
4/08/2021,2450,east
4/08/2021,2010,west
5/08/2021,2420,north
5/08/2021,2215,south
5/08/2021,2130,east
5/08/2021,2065,west
6/08/2021,2060,north
6/08/2021,2050,south
6/08/2021,2470,east
6/08/2021,2295,west
7/08/2021,2230,north
7/08/2021,2030,south
7/08/2021,2310,east
7/08/2021,2415,west
8/08/2021,2480,north
8/08/2021,2230,south
8/08/2021,2360,east
8/08/2021,2400,west
9/08/2021,2165,north
9/08/2021,2385,south
9/08/2021,2240,east
9/08/2021,2060,west
10/08/2021,2295,north
10/08/2021,2180,south
10/08/2021,2075,east
10/08/2021,2375,west
11/08/2021,2250,north
11/08/2021,2250,south
11/08/2021,2345,east
11/08/2021,2080,west
12/08/2021,2495,north
12/08/2021,2100,south
12/08/2021,2430,east
12/08/2021,2070,west
13/08/2021,2285,north
13/08/2021,2235,south
13/08/2021,2480,east
13/08/2021,2425,west
14/08/2021,2095,north
14/08/2021,2135,south
14/08/2021,2330,east
14/08/2021,2020,west
15/08/2021,2060,north
15/08/2021,2140,south
15/08/2021,2470,east
15/08/2021,2485,west
16/08/2021,2040,north
16/08/2021,2155,south
16/08/2021,2120,east
16/08/2021,2135,west
17/08/2021,2395,north
17/08/2021,2475,south
17/08/2021,2360,east
17/08/2021,2175,west
18/08/2021,2490,north
18/08/2021,2075,south
18/08/2021,2325,east
18/08/2021,2445,west
19/08/2021,2080,north
19/08/2021,2370,south
19/08/2021,2225,east
19/08/2021,2495,west
20/08/2021,2160,north
20/08/2021,2195,south
20/08/2021,2315,east
20/08/2021,2170,west
21/08/2021,2230,north
21/08/2021,2095,south
21/08/2021,2050,east
21/08/2021,2490,west
22/08/2021,2095,north
22/08/2021,2180,south
22/08/2021,2075,east
22/08/2021,2475,west
23/08/2021,2020,north
23/08/2021,2000,south
23/08/2021,2210,east
23/08/2021,2155,west
24/08/2021,2215,north
24/08/2021,2475,south
24/08/2021,2265,east
24/08/2021,2030,west
25/08/2021,2020,north
25/08/2021,2240,south
25/08/2021,2000,east
25/08/2021,2150,west
26/08/2021,2370,north
26/08/2021,2180,south
26/08/2021,2470,east
26/08/2021,2150,west
27/08/2021,2170,north
27/08/2021,2260,south
27/08/2021,2140,east
27/08/2021,2045,west
28/08/2021,2490,north
28/08/2021,2320,south
28/08/2021,2230,east
28/08/2021,2440,west
29/08/2021,2185,north
29/08/2021,2350,south
29/08/2021,2445,east
29/08/2021,2365,west
30/08/2021,2065,north
30/08/2021,2015,south
30/08/2021,2160,east
30/08/2021,2300,west
31/08/2021,2045,north
31/08/2021,2440,south
31/08/2021,2165,east
31/08/2021,2180,west
1/09/2021,2330,north
1/09/2021,2240,south
1/09/2021,2120,east
1/09/2021,2495,west
2/09/2021,2080,north
2/09/2021,2415,south
2/09/2021,2085,east
2/09/2021,2400,west
3/09/2021,2255,north
3/09/2021,2245,south
3/09/2021,2020,east
3/09/2021,2270,west
4/09/2021,2395,north
4/09/2021,2165,south
4/09/2021,2020,east
4/09/2021,2135,west
5/09/2021,2330,north
5/09/2021,2290,south
5/09/2021,2045,east
5/09/2021,2255,west
6/09/2021,2345,north
6/09/2021,2185,south
6/09/2021,2335,east
6/09/2021,2300,west
7/09/2021,2040,north
7/09/2021,2055,south
7/09/2021,2270,east
7/09/2021,2335,west
8/09/2021,2425,north
8/09/2021,2445,south
8/09/2021,2480,east
8/09/2021,2480,west
9/09/2021,2000,north
9/09/2021,2075,south
9/09/2021,2345,east
9/09/2021,2245,west
10/09/2021,2070,north
10/09/2021,2365,south
10/09/2021,2015,east
10/09/2021,2375,west
11/09/2021,2270,north
11/09/2021,2015,south
11/09/2021,2000,east
11/09/2021,2295,west
12/09/2021,2435,north
12/09/2021,2485,south
12/09/2021,2450,east
12/09/2021,2205,west
13/09/2021,2415,north
13/09/2021,2440,south
13/09/2021,2490,east
13/09/2021,2415,west
14/09/2021,2260,north
14/09/2021,2385,south
14/09/2021,2280,east
14/09/2021,2210,west
15/09/2021,2070,north
15/09/2021,2105,south
15/09/2021,2425,east
15/09/2021,2265,west
16/09/2021,2190,north
16/09/2021,2110,south
16/09/2021,2115,east
16/09/2021,2455,west
17/09/2021,2270,north
17/09/2021,2350,south
17/09/2021,2365,east
17/09/2021,2270,west
18/09/2021,2200,north
18/09/2021,2500,south
18/09/2021,2425,east
18/09/2021,2290,west
19/09/2021,2460,north
19/09/2021,2185,south
19/09/2021,2390,east
19/09/2021,2175,west
20/09/2021,2480,north
20/09/2021,2385,south
20/09/2021,2150,east
20/09/2021,2225,west
21/09/2021,2395,north
21/09/2021,2395,south
21/09/2021,2445,east
21/09/2021,2295,west
22/09/2021,2285,north
22/09/2021,2095,south
22/09/2021,2310,east
22/09/2021,2120,west
23/09/2021,2075,north
23/09/2021,2390,south
23/09/2021,2485,east
23/09/2021,2475,west
24/09/2021,2225,north
24/09/2021,2325,south
24/09/2021,2195,east
24/09/2021,2410,west
25/09/2021,2285,north
25/09/2021,2000,south
25/09/2021,2345,east
25/09/2021,2400,west
26/09/2021,2260,north
26/09/2021,2300,south
26/09/2021,2150,east
26/09/2021,2200,west
27/09/2021,2140,north
27/09/2021,2365,south
27/09/2021,2090,east
27/09/2021,2115,west
28/09/2021,2070,north
28/09/2021,2085,south
28/09/2021,2435,east
28/09/2021,2115,west
29/09/2021,2340,north
29/09/2021,2225,south
29/09/2021,2140,east
29/09/2021,2240,west
30/09/2021,2000,north
30/09/2021,2175,south
30/09/2021,2020,east
30/09/2021,2425,west
1/10/2021,2350,north
1/10/2021,2215,south
1/10/2021,2345,east
1/10/2021,2360,west
2/10/2021,2370,north
2/10/2021,2180,south
2/10/2021,2000,east
2/10/2021,2235,west
3/10/2021,2055,north
3/10/2021,2265,south
3/10/2021,2165,east
3/10/2021,2165,west
4/10/2021,2135,north
4/10/2021,2395,south
4/10/2021,2240,east
4/10/2021,2295,west
5/10/2021,2425,north
5/10/2021,2255,south
5/10/2021,2145,east
5/10/2021,2000,west
6/10/2021,2090,north
6/10/2021,2390,south
6/10/2021,2120,east
6/10/2021,2405,west
7/10/2021,2370,north
7/10/2021,2080,south
7/10/2021,2160,east
7/10/2021,2270,west
8/10/2021,2455,north
8/10/2021,2360,south
8/10/2021,2085,east
8/10/2021,2045,west
9/10/2021,2260,north
9/10/2021,2300,south
9/10/2021,2065,east
9/10/2021,2025,west
10/10/2021,2400,north
10/10/2021,2255,south
10/10/2021,2335,east
10/10/2021,2460,west
11/10/2021,2120,north
11/10/2021,2230,south
11/10/2021,2195,east
11/10/2021,2205,west
12/10/2021,2105,north
12/10/2021,2105,south
12/10/2021,2065,east
12/10/2021,2005,west
13/10/2021,2205,north
13/10/2021,2495,south
13/10/2021,2125,east
13/10/2021,2410,west
14/10/2021,2320,north
14/10/2021,2010,south
14/10/2021,2330,east
14/10/2021,2275,west
15/10/2021,2305,north
15/10/2021,2425,south
15/10/2021,2310,east
15/10/2021,2090,west
16/10/2021,2485,north
16/10/2021,2415,south
16/10/2021,2395,east
16/10/2021,2090,west
17/10/2021,2010,north
17/10/2021,2085,south
17/10/2021,2250,east
17/10/2021,2450,west
18/10/2021,2230,north
18/10/2021,2310,south
18/10/2021,2005,east
18/10/2021,2025,west
19/10/2021,2085,north
19/10/2021,2275,south
19/10/2021,2220,east
19/10/2021,2395,west
20/10/2021,2070,north
20/10/2021,2210,south
20/10/2021,2290,east
20/10/2021,2380,west
21/10/2021,2475,north
21/10/2021,2175,south
21/10/2021,2015,east
21/10/2021,2115,west
22/10/2021,2030,north
22/10/2021,2400,south
22/10/2021,2180,east
22/10/2021,2345,west
23/10/2021,2485,north
23/10/2021,2225,south
23/10/2021,2095,east
23/10/2021,2350,west
24/10/2021,2315,north
24/10/2021,2155,south
24/10/2021,2305,east
24/10/2021,2250,west
25/10/2021,2470,north
25/10/2021,2135,south
25/10/2021,2255,east
25/10/2021,2270,west
26/10/2021,2410,north
26/10/2021,2490,south
26/10/2021,2250,east
26/10/2021,2220,west
27/10/2021,2145,north
27/10/2021,2145,south
27/10/2021,2450,east
27/10/2021,2090,west
28/10/2021,2165,north
28/10/2021,2355,south
28/10/2021,2315,east
28/10/2021,2300,west
29/10/2021,2225,north
29/10/2021,2175,south
29/10/2021,2435,east
29/10/2021,2035,west
30/10/2021,2430,north
30/10/2021,2180,south
30/10/2021,2060,east
30/10/2021,2470,west
31/10/2021,2400,north
31/10/2021,2220,south
31/10/2021,2395,east
31/10/2021,2120,west
1/11/2021,2080,north
1/11/2021,2445,south
1/11/2021,2415,east
1/11/2021,2355,west
2/11/2021,2405,north
2/11/2021,2120,south
2/11/2021,2195,east
2/11/2021,2025,west
3/11/2021,2305,north
3/11/2021,2035,south
3/11/2021,2085,east
3/11/2021,2285,west
4/11/2021,2205,north
4/11/2021,2155,south
4/11/2021,2105,east
4/11/2021,2085,west
5/11/2021,2475,north
5/11/2021,2425,south
5/11/2021,2330,east
5/11/2021,2205,west
6/11/2021,2235,north
6/11/2021,2050,south
6/11/2021,2455,east
6/11/2021,2065,west
7/11/2021,2210,north
7/11/2021,2065,south
7/11/2021,2215,east
7/11/2021,2275,west
8/11/2021,2005,north
8/11/2021,2120,south
8/11/2021,2140,east
8/11/2021,2260,west
9/11/2021,2165,north
9/11/2021,2000,south
9/11/2021,2435,east
9/11/2021,2250,west
10/11/2021,2485,north
10/11/2021,2090,south
10/11/2021,2025,east
10/11/2021,2365,west
11/11/2021,2150,north
11/11/2021,2160,south
11/11/2021,2035,east
11/11/2021,2445,west
12/11/2021,2350,north
12/11/2021,2130,south
12/11/2021,2045,east
12/11/2021,2490,west
13/11/2021,2315,north
13/11/2021,2210,south
13/11/2021,2345,east
13/11/2021,2285,west
14/11/2021,2225,north
14/11/2021,2190,south
14/11/2021,2495,east
14/11/2021,2485,west
15/11/2021,2105,north
15/11/2021,2425,south
15/11/2021,2155,east
15/11/2021,2495,west
16/11/2021,2485,north
16/11/2021,2225,south
16/11/2021,2315,east
16/11/2021,2300,west
17/11/2021,2165,north
17/11/2021,2240,south
17/11/2021,2290,east
17/11/2021,2025,west
18/11/2021,2080,north
18/11/2021,2325,south
18/11/2021,2105,east
18/11/2021,2245,west
19/11/2021,2180,north
19/11/2021,2180,south
19/11/2021,2345,east
19/11/2021,2435,west
20/11/2021,2490,north
20/11/2021,2160,south
20/11/2021,2460,east
20/11/2021,2040,west
21/11/2021,2010,north
21/11/2021,2440,south
21/11/2021,2190,east
21/11/2021,2365,west
22/11/2021,2145,north
22/11/2021,2420,south
22/11/2021,2200,east
22/11/2021,2075,west
23/11/2021,2075,north
23/11/2021,2450,south
23/11/2021,2280,east
23/11/2021,2220,west
24/11/2021,2410,north
24/11/2021,2015,south
24/11/2021,2020,east
24/11/2021,2060,west
25/11/2021,2410,north
25/11/2021,2485,south
25/11/2021,2445,east
25/11/2021,2285,west
26/11/2021,2490,north
26/11/2021,2215,south
26/11/2021,2015,east
26/11/2021,2070,west
27/11/2021,2170,north
27/11/2021,2235,south
27/11/2021,2145,east
27/11/2021,2370,west
28/11/2021,2035,north
28/11/2021,2335,south
28/11/2021,2390,east
28/11/2021,2500,west
29/11/2021,2180,north
29/11/2021,2495,south
29/11/2021,2170,east
29/11/2021,2275,west
30/11/2021,2265,north
30/11/2021,2035,south
30/11/2021,2480,east
30/11/2021,2390,west
1/12/2021,2415,north
1/12/2021,2275,south
1/12/2021,2100,east
1/12/2021,2105,west
2/12/2021,2330,north
2/12/2021,2170,south
2/12/2021,2460,east
2/12/2021,2200,west
3/12/2021,2225,north
3/12/2021,2350,south
3/12/2021,2125,east
3/12/2021,2245,west
4/12/2021,2025,north
4/12/2021,2010,south
4/12/2021,2005,east
4/12/2021,2455,west
5/12/2021,2130,north
5/12/2021,2445,south
5/12/2021,2190,east
5/12/2021,2265,west
6/12/2021,2380,north
6/12/2021,2235,south
6/12/2021,2200,east
6/12/2021,2200,west
7/12/2021,2090,north
7/12/2021,2165,south
7/12/2021,2300,east
7/12/2021,2400,west
8/12/2021,2135,north
8/12/2021,2315,south
8/12/2021,2375,east
8/12/2021,2080,west
9/12/2021,2270,north
9/12/2021,2430,south
9/12/2021,2335,east
9/12/2021,2065,west
10/12/2021,2235,north
10/12/2021,2375,south
10/12/2021,2400,east
10/12/2021,2305,west
11/12/2021,2310,north
11/12/2021,2155,south
11/12/2021,2435,east
11/12/2021,2165,west
12/12/2021,2225,north
12/12/2021,2055,south
12/12/2021,2235,east
12/12/2021,2295,west
13/12/2021,2040,north
13/12/2021,2320,south
13/12/2021,2110,east
13/12/2021,2180,west
14/12/2021,2360,north
14/12/2021,2420,south
14/12/2021,2370,east
14/12/2021,2335,west
15/12/2021,2485,north
15/12/2021,2495,south
15/12/2021,2365,east
15/12/2021,2155,west
16/12/2021,2385,north
16/12/2021,2385,south
16/12/2021,2435,east
16/12/2021,2290,west
17/12/2021,2210,north
17/12/2021,2085,south
17/12/2021,2090,east
17/12/2021,2370,west
18/12/2021,2145,north
18/12/2021,2210,south
18/12/2021,2380,east
18/12/2021,2455,west
19/12/2021,2270,north
19/12/2021,2040,south
19/12/2021,2180,east
19/12/2021,2500,west
20/12/2021,2115,north
20/12/2021,2325,south
20/12/2021,2250,east
20/12/2021,2180,west
21/12/2021,2330,north
21/12/2021,2075,south
21/12/2021,2355,east
21/12/2021,2355,west
22/12/2021,2205,north
22/12/2021,2155,south
22/12/2021,2010,east
22/12/2021,2005,west
23/12/2021,2410,north
23/12/2021,2265,south
23/12/2021,2205,east
23/12/2021,2115,west
24/12/2021,2050,north
24/12/2021,2135,south
24/12/2021,2440,east
24/12/2021,2360,west
25/12/2021,2405,north
25/12/2021,2115,south
25/12/2021,2085,east
25/12/2021,2290,west
26/12/2021,2245,north
26/12/2021,2460,south
26/12/2021,2450,east
26/12/2021,2310,west
27/12/2021,2370,north
27/12/2021,2040,south
27/12/2021,2415,east
27/12/2021,2015,west
28/12/2021,2245,north
28/12/2021,2120,south
28/12/2021,2415,east
28/12/2021,2295,west
29/12/2021,2445,north
29/12/2021,2215,south
29/12/2021,2285,east
29/12/2021,2395,west
30/12/2021,2435,north
30/12/2021,2400,south
30/12/2021,2260,east
30/12/2021,2315,west
31/12/2021,2315,north
31/12/2021,2175,south
31/12/2021,2295,east
31/12/2021,2055,west
1/01/2022,2130,north
1/01/2022,2480,south
1/01/2022,2190,east
1/01/2022,2170,west
2/01/2022,2160,north
2/01/2022,2120,south
2/01/2022,2110,east
2/01/2022,2080,west
3/01/2022,2050,north
3/01/2022,2150,south
3/01/2022,2440,east
3/01/2022,2055,west
4/01/2022,2405,north
4/01/2022,2020,south
4/01/2022,2010,east
4/01/2022,2005,west
5/01/2022,2480,north
5/01/2022,2360,south
5/01/2022,2025,east
5/01/2022,2275,west
6/01/2022,2245,north
6/01/2022,2060,south
6/01/2022,2290,east
6/01/2022,2205,west
7/01/2022,2065,north
7/01/2022,2050,south
7/01/2022,2180,east
7/01/2022,2135,west
8/01/2022,2370,north
8/01/2022,2245,south
8/01/2022,2070,east
8/01/2022,2395,west
9/01/2022,2490,north
9/01/2022,2105,south
9/01/2022,2335,east
9/01/2022,2250,west
10/01/2022,2240,north
10/01/2022,2090,south
10/01/2022,2370,east
10/01/2022,2315,west
11/01/2022,2000,north
11/01/2022,2075,south
11/01/2022,2305,east
11/01/2022,2145,west
12/01/2022,2050,north
12/01/2022,2260,south
12/01/2022,2095,east
12/01/2022,2500,west
13/01/2022,2260,north
13/01/2022,2365,south
13/01/2022,2485,east
13/01/2022,2180,west
14/01/2022,2245,north
14/01/2022,2225,south
14/01/2022,2080,east
14/01/2022,2250,west
15/01/2022,2115,north
15/01/2022,2145,south
15/01/2022,2130,east
15/01/2022,2120,west
16/01/2022,2315,north
16/01/2022,2410,south
16/01/2022,2290,east
16/01/2022,2150,west
17/01/2022,2295,north
17/01/2022,2015,south
17/01/2022,2070,east
17/01/2022,2095,west
18/01/2022,2045,north
18/01/2022,2125,south
18/01/2022,2085,east
18/01/2022,2095,west
19/01/2022,2295,north
19/01/2022,2265,south
19/01/2022,2040,east
19/01/2022,2200,west
20/01/2022,2415,north
20/01/2022,2435,south
20/01/2022,2160,east
20/01/2022,2210,west
21/01/2022,2295,north
21/01/2022,2405,south
21/01/2022,2380,east
21/01/2022,2360,west
22/01/2022,2080,north
22/01/2022,2220,south
22/01/2022,2495,east
22/01/2022,2500,west
23/01/2022,2170,north
23/01/2022,2135,south
23/01/2022,2205,east
23/01/2022,2445,west
24/01/2022,2195,north
24/01/2022,2375,south
24/01/2022,2370,east
24/01/2022,2410,west
25/01/2022,2470,north
25/01/2022,2370,south
25/01/2022,2110,east
25/01/2022,2480,west
26/01/2022,2085,north
26/01/2022,2320,south
26/01/2022,2075,east
26/01/2022,2485,west
27/01/2022,2165,north
27/01/2022,2400,south
27/01/2022,2055,east
27/01/2022,2435,west
28/01/2022,2380,north
28/01/2022,2410,south
28/01/2022,2240,east
28/01/2022,2450,west
29/01/2022,2190,north
29/01/2022,2345,south
29/01/2022,2290,east
29/01/2022,2380,west
30/01/2022,2145,north
30/01/2022,2150,south
30/01/2022,2500,east
30/01/2022,2305,west
31/01/2022,2045,north
31/01/2022,2375,south
31/01/2022,2040,east
31/01/2022,2055,west
1/02/2022,2405,north
